productid,ean,colorid,size,description,originalprice,reducedprice,taxrate,discountinpercent,currentlyactive,created,updated
839,7431798,31,13,The stylish Winter & Rain Boots Lolois just what you need right now!,100.00,,19,,t,2018-08-02 10:49:15.728196+00,
839,11916343,31,14,The stylish Winter & Rain Boots Lolois just what you need right now!,100.00,,19,,t,2018-08-02 10:49:15.728196+00,
839,89968110,31,15,The stylish Winter & Rain Boots Lolois just what you need right now!,100.00,,19,,t,2018-08-02 10:49:15.728196+00,
840,38333567,106,1,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,98862341,106,2,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,45565033,106,3,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,79352384,106,4,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,44606768,106,5,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,38627837,10,1,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,16896791,10,2,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,10036762,10,3,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,49432323,10,4,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,82883700,10,5,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,90847226,99,1,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,47909422,99,2,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,88102494,99,3,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,68026389,99,4,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,28718400,99,5,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,80540968,50,1,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,57784217,50,2,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,38474000,50,3,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,54515578,50,4,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,19710449,50,5,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,10502810,101,1,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,95980920,101,2,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,93079970,101,3,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,56577549,101,4,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
840,50207517,101,5,The stylish Tracksuit Nadyis just what you need right now!,123.00,116.85,19,5,t,2018-08-02 10:49:15.728196+00,
841,46395575,44,1,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
841,89410650,44,2,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
841,82219568,44,3,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
841,44464662,44,4,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
841,77734884,44,5,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
841,54000101,139,1,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
841,45186584,139,2,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
841,86197516,139,3,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
841,78663522,139,4,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
841,88558828,139,5,The stylish Dress Shoes Nadiais just what you need right now!,137.00,82.20,19,40,t,2018-08-02 10:49:15.728196+00,
842,41079935,117,1,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,30446533,117,2,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,4744580,117,3,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,93186775,117,4,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,26888452,117,5,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,26571031,54,1,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,40019651,54,2,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,586523,54,3,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,66886878,54,4,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,30652900,54,5,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,26222553,53,1,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,26065949,53,2,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,59560159,53,3,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,66291784,53,4,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,12165184,53,5,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,31513429,46,1,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,23475475,46,2,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,38267304,46,3,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,11855878,46,4,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,78274284,46,5,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,45913061,63,1,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,78804119,63,2,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,61519955,63,3,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,86639695,63,4,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,37487471,63,5,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,86182219,136,1,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,10675580,136,2,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,87335100,136,3,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,86868223,136,4,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
842,33780385,136,5,The stylish Garments Bag Fluseis just what you need right now!,97.00,,19,,t,2018-08-02 10:49:15.728196+00,
843,73364418,74,1,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,94251150,74,2,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,76165891,74,3,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,83247455,74,4,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,28425807,74,5,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,7989127,96,1,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,22095486,96,2,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,36613533,96,3,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,42515728,96,4,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,32671843,96,5,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,91826811,51,1,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,96633188,51,2,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,5605354,51,3,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,6751667,51,4,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
843,7763749,51,5,The stylish Boxer Gorreis just what you need right now!,132.00,106.92,19,19,t,2018-08-02 10:49:15.728196+00,
844,77002673,119,1,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,84997359,119,2,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,33588198,119,3,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,30885620,119,4,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,20735570,119,5,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,6212364,109,1,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,45902530,109,2,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,5698034,109,3,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,84614028,109,4,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,83463506,109,5,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,96950613,51,1,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,73280612,51,2,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,61942683,51,3,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,28046864,51,4,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,89969422,51,5,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,61960651,83,1,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,6125227,83,2,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,2055998,83,3,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,23140197,83,4,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,14170596,83,5,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,20901108,74,1,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,28534650,74,2,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,85639548,74,3,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,91870534,74,4,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
844,28248395,74,5,The stylish Garments Bag Eddilis just what you need right now!,83.00,64.74,19,22,t,2018-08-02 10:49:15.728196+00,
845,56715366,85,6,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
845,27687337,85,7,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
845,19644462,85,8,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
845,52118511,85,9,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
845,9005870,85,10,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
845,33903388,118,6,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
845,21877821,118,7,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
845,73377062,118,8,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
845,72421322,118,9,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
845,28559622,118,10,The stylish Jacket Betzyis just what you need right now!,101.00,95.95,19,5,t,2018-08-02 10:49:15.728196+00,
846,65467131,139,11,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,29361757,139,12,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,97098465,139,13,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,66197637,139,14,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,36804497,139,15,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,32651246,89,11,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,93016447,89,12,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,40692843,89,13,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,27627010,89,14,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,98793778,89,15,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,26209121,71,11,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,99709744,71,12,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
846,54274445,71,13,The stylish Flats Enneis just what you need right now!,108.00,64.80,19,40,t,2018-08-02 10:49:15.728196+00,
