id,orderid,articleid,amount,price,created,updated
5549,1857,11251,1,86.00,2018-08-02 13:30:40.686986+00,
5550,1857,11117,1,70.80,2018-08-02 13:30:40.686986+00,
5551,1857,6322,1,67.00,2018-08-02 13:30:40.686986+00,
5552,1857,5804,1,75.65,2018-08-02 13:30:40.686986+00,
5553,1858,16505,1,105.00,2018-08-02 13:30:40.686986+00,
5554,1858,5194,1,104.40,2018-08-02 13:30:40.686986+00,
5555,1858,9406,1,80.00,2018-08-02 13:30:40.686986+00,
5556,1858,14341,1,68.00,2018-08-02 13:30:40.686986+00,
5557,1858,2175,1,116.00,2018-08-02 13:30:40.686986+00,
5558,1859,8379,1,122.00,2018-08-02 13:30:40.686986+00,
5559,1859,9421,1,80.00,2018-08-02 13:30:40.686986+00,
5560,1859,9563,1,68.00,2018-08-02 13:30:40.686986+00,
5561,1859,12520,1,45.90,2018-08-02 13:30:40.686986+00,
5562,1859,4828,1,83.40,2018-08-02 13:30:40.686986+00,
5563,1860,3296,1,115.00,2018-08-02 13:30:40.686986+00,
5564,1861,955,1,53.12,2018-08-02 13:30:40.686986+00,
5565,1861,4875,1,35.40,2018-08-02 13:30:40.686986+00,
5566,1861,4209,1,139.00,2018-08-02 13:30:40.686986+00,
5567,1862,6791,1,63.00,2018-08-02 13:30:40.686986+00,
5568,1862,11975,1,83.60,2018-08-02 13:30:40.686986+00,
5569,1862,1707,1,52.65,2018-08-02 13:30:40.686986+00,
5570,1862,12840,1,128.00,2018-08-02 13:30:40.686986+00,
5571,1863,12171,1,114.00,2018-08-02 13:30:40.686986+00,
5572,1863,17833,1,111.76,2018-08-02 13:30:40.686986+00,
5573,1863,15445,1,55.89,2018-08-02 13:30:40.686986+00,
5574,1863,1484,1,44.46,2018-08-02 13:30:40.686986+00,
5575,1863,11203,1,55.50,2018-08-02 13:30:40.686986+00,
5576,1864,16554,1,61.41,2018-08-02 13:30:40.686986+00,
5577,1864,3331,1,89.00,2018-08-02 13:30:40.686986+00,
5578,1864,8795,1,119.88,2018-08-02 13:30:40.686986+00,
5579,1865,8277,1,131.60,2018-08-02 13:30:40.686986+00,
5580,1865,2512,1,81.84,2018-08-02 13:30:40.686986+00,
5581,1865,12343,1,94.00,2018-08-02 13:30:40.686986+00,
5582,1865,7168,1,132.30,2018-08-02 13:30:40.686986+00,
5583,1865,3970,1,124.00,2018-08-02 13:30:40.686986+00,
5584,1866,4353,1,85.32,2018-08-02 13:30:40.686986+00,
5585,1867,16337,1,61.00,2018-08-02 13:30:40.686986+00,
5586,1867,3962,1,84.00,2018-08-02 13:30:40.686986+00,
5587,1867,10800,1,108.00,2018-08-02 13:30:40.686986+00,
5588,1868,5685,1,109.00,2018-08-02 13:30:40.686986+00,
5589,1869,5191,1,104.40,2018-08-02 13:30:40.686986+00,
5590,1869,17136,1,36.04,2018-08-02 13:30:40.686986+00,
5591,1870,6361,1,107.21,2018-08-02 13:30:40.686986+00,
5592,1871,4227,1,86.24,2018-08-02 13:30:40.686986+00,
5593,1871,5496,1,48.84,2018-08-02 13:30:40.686986+00,
5594,1872,9383,1,114.81,2018-08-02 13:30:40.686986+00,
5595,1872,18105,1,69.00,2018-08-02 13:30:40.686986+00,
5596,1872,15635,1,70.00,2018-08-02 13:30:40.686986+00,
5597,1872,15208,1,92.07,2018-08-02 13:30:40.686986+00,
5598,1873,14587,1,104.00,2018-08-02 13:30:40.686986+00,
5599,1873,16790,1,99.12,2018-08-02 13:30:40.686986+00,
5600,1873,13212,1,107.00,2018-08-02 13:30:40.686986+00,
5601,1873,17222,1,140.00,2018-08-02 13:30:40.686986+00,
5602,1874,13436,1,76.80,2018-08-02 13:30:40.686986+00,
5603,1875,11835,1,142.00,2018-08-02 13:30:40.686986+00,
5604,1875,9242,1,71.40,2018-08-02 13:30:40.686986+00,
5605,1875,13555,1,73.80,2018-08-02 13:30:40.686986+00,
5606,1875,4375,1,118.00,2018-08-02 13:30:40.686986+00,
5607,1876,18053,1,84.60,2018-08-02 13:30:40.686986+00,
5608,1876,5181,1,104.40,2018-08-02 13:30:40.686986+00,
5609,1876,10958,1,131.00,2018-08-02 13:30:40.686986+00,
5610,1877,15347,1,56.00,2018-08-02 13:30:40.686986+00,
5611,1878,3977,1,124.00,2018-08-02 13:30:40.686986+00,
5612,1879,6869,1,105.08,2018-08-02 13:30:40.686986+00,
5613,1879,3366,1,57.00,2018-08-02 13:30:40.686986+00,
5614,1879,15442,1,111.60,2018-08-02 13:30:40.686986+00,
5615,1880,10237,1,109.00,2018-08-02 13:30:40.686986+00,
5616,1880,7506,1,135.00,2018-08-02 13:30:40.686986+00,
5617,1880,16607,1,79.54,2018-08-02 13:30:40.686986+00,
5618,1881,17811,1,117.00,2018-08-02 13:30:40.686986+00,
5619,1881,11123,1,84.00,2018-08-02 13:30:40.686986+00,
5620,1881,10980,1,131.00,2018-08-02 13:30:40.686986+00,
5621,1882,17247,1,109.89,2018-08-02 13:30:40.686986+00,
5622,1882,3601,1,127.80,2018-08-02 13:30:40.686986+00,
5623,1882,8753,1,108.57,2018-08-02 13:30:40.686986+00,
5624,1883,14317,1,66.75,2018-08-02 13:30:40.686986+00,
5625,1883,8344,1,128.00,2018-08-02 13:30:40.686986+00,
5626,1883,1586,1,102.00,2018-08-02 13:30:40.686986+00,
5627,1883,5882,1,108.00,2018-08-02 13:30:40.686986+00,
5628,1883,8143,1,73.92,2018-08-02 13:30:40.686986+00,
5629,1884,2183,1,117.18,2018-08-02 13:30:40.686986+00,
5630,1884,4381,1,118.00,2018-08-02 13:30:40.686986+00,
5631,1884,14982,1,95.95,2018-08-02 13:30:40.686986+00,
5632,1884,11242,1,86.00,2018-08-02 13:30:40.686986+00,
5633,1884,10262,1,54.00,2018-08-02 13:30:40.686986+00,
5634,1885,11687,1,59.00,2018-08-02 13:30:40.686986+00,
5635,1885,16834,1,45.60,2018-08-02 13:30:40.686986+00,
5636,1886,9418,1,80.00,2018-08-02 13:30:40.686986+00,
5637,1886,8488,1,116.62,2018-08-02 13:30:40.686986+00,
5638,1887,17095,1,135.00,2018-08-02 13:30:40.686986+00,
5639,1887,13566,1,82.00,2018-08-02 13:30:40.686986+00,
5640,1887,13521,1,148.00,2018-08-02 13:30:40.686986+00,
5641,1888,814,1,143.00,2018-08-02 13:30:40.686986+00,
5642,1888,12592,1,77.42,2018-08-02 13:30:40.686986+00,
5643,1889,18016,1,134.00,2018-08-02 13:30:40.686986+00,
5644,1890,17368,1,59.00,2018-08-02 13:30:40.686986+00,
5645,1891,8068,1,113.00,2018-08-02 13:30:40.686986+00,
5646,1891,6535,1,43.92,2018-08-02 13:30:40.686986+00,
5647,1891,9026,1,136.00,2018-08-02 13:30:40.686986+00,
5648,1892,10558,1,94.80,2018-08-02 13:30:40.686986+00,
5649,1892,8030,1,139.00,2018-08-02 13:30:40.686986+00,
5650,1892,13336,1,99.00,2018-08-02 13:30:40.686986+00,
5651,1892,11742,1,133.00,2018-08-02 13:30:40.686986+00,
5652,1892,7478,1,103.00,2018-08-02 13:30:40.686986+00,
5653,1893,7337,1,44.73,2018-08-02 13:30:40.686986+00,
5654,1893,6690,1,46.08,2018-08-02 13:30:40.686986+00,
5655,1893,1895,1,65.00,2018-08-02 13:30:40.686986+00,
5656,1893,12857,1,128.00,2018-08-02 13:30:40.686986+00,
5657,1894,7685,1,149.00,2018-08-02 13:30:40.686986+00,
5658,1894,12034,1,56.05,2018-08-02 13:30:40.686986+00,
5659,1895,3079,1,107.00,2018-08-02 13:30:40.686986+00,
5660,1895,9603,1,99.00,2018-08-02 13:30:40.686986+00,
5661,1895,3257,1,141.00,2018-08-02 13:30:40.686986+00,
5662,1896,1364,1,65.28,2018-08-02 13:30:40.686986+00,
5663,1896,4218,1,139.00,2018-08-02 13:30:40.686986+00,
5664,1897,13143,1,39.00,2018-08-02 13:30:40.686986+00,
5665,1898,8719,1,95.00,2018-08-02 13:30:40.686986+00,
5666,1899,14095,1,96.00,2018-08-02 13:30:40.686986+00,
5667,1899,10975,1,131.00,2018-08-02 13:30:40.686986+00,
5668,1900,10527,1,42.84,2018-08-02 13:30:40.686986+00,
5669,1900,14095,1,96.00,2018-08-02 13:30:40.686986+00,
5670,1900,8452,1,32.40,2018-08-02 13:30:40.686986+00,
5671,1900,18009,1,134.00,2018-08-02 13:30:40.686986+00,
5672,1901,2068,1,125.00,2018-08-02 13:30:40.686986+00,
5673,1902,2845,1,77.19,2018-08-02 13:30:40.686986+00,
5674,1902,11918,1,85.44,2018-08-02 13:30:40.686986+00,
5675,1903,3836,1,144.00,2018-08-02 13:30:40.686986+00,
5676,1903,15900,1,72.00,2018-08-02 13:30:40.686986+00,
5677,1903,14777,1,149.00,2018-08-02 13:30:40.686986+00,
5678,1904,10212,1,45.58,2018-08-02 13:30:40.686986+00,
5679,1904,14797,1,74.42,2018-08-02 13:30:40.686986+00,
5680,1904,9641,1,87.33,2018-08-02 13:30:40.686986+00,
5681,1904,3317,1,68.00,2018-08-02 13:30:40.686986+00,
5682,1905,7562,1,88.00,2018-08-02 13:30:40.686986+00,
5683,1905,9332,1,83.16,2018-08-02 13:30:40.686986+00,
5684,1905,4062,1,62.00,2018-08-02 13:30:40.686986+00,
5685,1905,5961,1,63.00,2018-08-02 13:30:40.686986+00,
5686,1906,7374,1,52.92,2018-08-02 13:30:40.686986+00,
5687,1906,14775,1,149.00,2018-08-02 13:30:40.686986+00,
5688,1907,13833,1,56.55,2018-08-02 13:30:40.686986+00,
5689,1907,11628,1,92.00,2018-08-02 13:30:40.686986+00,
5690,1907,10750,1,33.00,2018-08-02 13:30:40.686986+00,
5691,1908,9912,1,105.00,2018-08-02 13:30:40.686986+00,
5692,1909,12578,1,77.42,2018-08-02 13:30:40.686986+00,
5693,1909,7935,1,78.60,2018-08-02 13:30:40.686986+00,
5694,1909,13903,1,39.00,2018-08-02 13:30:40.686986+00,
5695,1910,14465,1,143.00,2018-08-02 13:30:40.686986+00,
5696,1910,13612,1,53.00,2018-08-02 13:30:40.686986+00,
5697,1910,10785,1,83.82,2018-08-02 13:30:40.686986+00,
5698,1910,10514,1,42.84,2018-08-02 13:30:40.686986+00,
5699,1910,18293,1,74.55,2018-08-02 13:30:40.686986+00,
5700,1911,2188,1,117.18,2018-08-02 13:30:40.686986+00,
5701,1911,11748,1,133.00,2018-08-02 13:30:40.686986+00,
5702,1912,5160,1,54.00,2018-08-02 13:30:40.686986+00,
5703,1912,10187,1,92.48,2018-08-02 13:30:40.686986+00,
5704,1912,2544,1,63.60,2018-08-02 13:30:40.686986+00,
5705,1913,1048,1,129.00,2018-08-02 13:30:40.686986+00,
5706,1914,10384,1,42.60,2018-08-02 13:30:40.686986+00,
5707,1914,7575,1,112.34,2018-08-02 13:30:40.686986+00,
5708,1915,11229,1,86.00,2018-08-02 13:30:40.686986+00,
5709,1915,18512,1,123.69,2018-08-02 13:30:40.686986+00,
5710,1915,10855,1,108.30,2018-08-02 13:30:40.686986+00,
5711,1915,9229,1,71.40,2018-08-02 13:30:40.686986+00,
5712,1915,17065,1,133.00,2018-08-02 13:30:40.686986+00,
5713,1916,11034,1,112.00,2018-08-02 13:30:40.686986+00,
5714,1917,15508,1,97.58,2018-08-02 13:30:40.686986+00,
5715,1917,2581,1,116.10,2018-08-02 13:30:40.686986+00,
5716,1917,3840,1,135.00,2018-08-02 13:30:40.686986+00,
5717,1917,15795,1,60.00,2018-08-02 13:30:40.686986+00,
5718,1917,12970,1,63.00,2018-08-02 13:30:40.686986+00,
5719,1918,8149,1,73.92,2018-08-02 13:30:40.686986+00,
5720,1918,7934,1,78.60,2018-08-02 13:30:40.686986+00,
5721,1919,4469,1,76.00,2018-08-02 13:30:40.686986+00,
5722,1919,14524,1,134.83,2018-08-02 13:30:40.686986+00,
5723,1919,15516,1,97.58,2018-08-02 13:30:40.686986+00,
5724,1920,12928,1,87.00,2018-08-02 13:30:40.686986+00,
5725,1920,7567,1,88.00,2018-08-02 13:30:40.686986+00,
5726,1921,9769,1,107.00,2018-08-02 13:30:40.686986+00,
5727,1921,6671,1,67.20,2018-08-02 13:30:40.686986+00,
5728,1921,15912,1,87.00,2018-08-02 13:30:40.686986+00,
5729,1921,7438,1,72.25,2018-08-02 13:30:40.686986+00,
5730,1921,14541,1,76.86,2018-08-02 13:30:40.686986+00,
5731,1922,12892,1,47.40,2018-08-02 13:30:40.686986+00,
5732,1922,4762,1,83.72,2018-08-02 13:30:40.686986+00,
5733,1922,9825,1,92.22,2018-08-02 13:30:40.686986+00,
5734,1923,15334,1,56.00,2018-08-02 13:30:40.686986+00,
5735,1923,17170,1,83.66,2018-08-02 13:30:40.686986+00,
5736,1923,17704,1,146.00,2018-08-02 13:30:40.686986+00,
5737,1923,5351,1,123.00,2018-08-02 13:30:40.686986+00,
5738,1923,5019,1,47.52,2018-08-02 13:30:40.686986+00,
5739,1924,3465,1,80.00,2018-08-02 13:30:40.686986+00,
5740,1924,15091,1,145.00,2018-08-02 13:30:40.686986+00,
5741,1925,9502,1,137.00,2018-08-02 13:30:40.686986+00,
5742,1926,17234,1,109.89,2018-08-02 13:30:40.686986+00,
5743,1927,17099,1,60.68,2018-08-02 13:30:40.686986+00,
5744,1928,17378,1,59.00,2018-08-02 13:30:40.686986+00,
5745,1928,4866,1,35.40,2018-08-02 13:30:40.686986+00,
5746,1929,15013,1,41.08,2018-08-02 13:30:40.686986+00,
5747,1930,12210,1,44.40,2018-08-02 13:30:40.686986+00,
5748,1930,4475,1,76.00,2018-08-02 13:30:40.686986+00,
5749,1930,7280,1,129.05,2018-08-02 13:30:40.686986+00,
5750,1930,11682,1,59.00,2018-08-02 13:30:40.686986+00,
5751,1931,6637,1,83.00,2018-08-02 13:30:40.686986+00,
5752,1931,16640,1,86.24,2018-08-02 13:30:40.686986+00,
5753,1931,17896,1,46.80,2018-08-02 13:30:40.686986+00,
5754,1931,13701,1,115.37,2018-08-02 13:30:40.686986+00,
5755,1932,7992,1,73.92,2018-08-02 13:30:40.686986+00,
5756,1932,15762,1,137.00,2018-08-02 13:30:40.686986+00,
5757,1932,17879,1,111.00,2018-08-02 13:30:40.686986+00,
5758,1933,5800,1,75.65,2018-08-02 13:30:40.686986+00,
5759,1933,16895,1,67.00,2018-08-02 13:30:40.686986+00,
5760,1933,14281,1,140.00,2018-08-02 13:30:40.686986+00,
5761,1933,14245,1,48.00,2018-08-02 13:30:40.686986+00,
5762,1933,2900,1,78.60,2018-08-02 13:30:40.686986+00,
5763,1934,16077,1,56.00,2018-08-02 13:30:40.686986+00,
5764,1934,17292,1,69.00,2018-08-02 13:30:40.686986+00,
5765,1934,4236,1,86.24,2018-08-02 13:30:40.686986+00,
5766,1935,5262,1,60.52,2018-08-02 13:30:40.686986+00,
5767,1935,2971,1,72.00,2018-08-02 13:30:40.686986+00,
5768,1935,16436,1,88.00,2018-08-02 13:30:40.686986+00,
5769,1935,4650,1,61.20,2018-08-02 13:30:40.686986+00,
5770,1935,13196,1,45.60,2018-08-02 13:30:40.686986+00,
5771,1936,13238,1,63.00,2018-08-02 13:30:40.686986+00,
5772,1936,5562,1,72.09,2018-08-02 13:30:40.686986+00,
5773,1936,15989,1,99.56,2018-08-02 13:30:40.686986+00,
5774,1936,8626,1,68.00,2018-08-02 13:30:40.686986+00,
5775,1936,5705,1,78.00,2018-08-02 13:30:40.686986+00,
5776,1937,17942,1,56.09,2018-08-02 13:30:40.686986+00,
5777,1937,14814,1,55.00,2018-08-02 13:30:40.686986+00,
5778,1937,3981,1,124.00,2018-08-02 13:30:40.686986+00,
5779,1938,2575,1,116.10,2018-08-02 13:30:40.686986+00,
5780,1938,18299,1,74.55,2018-08-02 13:30:40.686986+00,
5781,1939,5364,1,123.00,2018-08-02 13:30:40.686986+00,
5782,1939,9103,1,124.00,2018-08-02 13:30:40.686986+00,
5783,1940,14338,1,68.00,2018-08-02 13:30:40.686986+00,
5784,1940,910,1,116.16,2018-08-02 13:30:40.686986+00,
5785,1940,5251,1,70.20,2018-08-02 13:30:40.686986+00,
5786,1940,9513,1,103.68,2018-08-02 13:30:40.686986+00,
5787,1940,15419,1,111.60,2018-08-02 13:30:40.686986+00,
5788,1941,7174,1,132.30,2018-08-02 13:30:40.686986+00,
5789,1941,7408,1,92.70,2018-08-02 13:30:40.686986+00,
5790,1941,14957,1,64.74,2018-08-02 13:30:40.686986+00,
5791,1941,18499,1,99.00,2018-08-02 13:30:40.686986+00,
5792,1942,10756,1,33.00,2018-08-02 13:30:40.686986+00,
5793,1943,6007,1,75.00,2018-08-02 13:30:40.686986+00,
5794,1944,18118,1,129.00,2018-08-02 13:30:40.686986+00,
5795,1944,9525,1,103.68,2018-08-02 13:30:40.686986+00,
5796,1944,14215,1,108.00,2018-08-02 13:30:40.686986+00,
5797,1944,3577,1,42.90,2018-08-02 13:30:40.686986+00,
5798,1945,2273,1,99.00,2018-08-02 13:30:40.686986+00,
5799,1945,4204,1,139.00,2018-08-02 13:30:40.686986+00,
5800,1945,3755,1,76.00,2018-08-02 13:30:40.686986+00,
5801,1945,5701,1,78.00,2018-08-02 13:30:40.686986+00,
5802,1946,3268,1,141.00,2018-08-02 13:30:40.686986+00,
5803,1946,13305,1,96.60,2018-08-02 13:30:40.686986+00,
5804,1946,8246,1,116.00,2018-08-02 13:30:40.686986+00,
5805,1946,13432,1,76.80,2018-08-02 13:30:40.686986+00,
5806,1947,11931,1,144.54,2018-08-02 13:30:40.686986+00,
5807,1947,8059,1,69.00,2018-08-02 13:30:40.686986+00,
5808,1947,5690,1,109.00,2018-08-02 13:30:40.686986+00,
5809,1947,12201,1,44.40,2018-08-02 13:30:40.686986+00,
5810,1947,12395,1,79.68,2018-08-02 13:30:40.686986+00,
5811,1948,12125,1,76.00,2018-08-02 13:30:40.686986+00,
5812,1948,12431,1,36.60,2018-08-02 13:30:40.686986+00,
5813,1948,5545,1,147.00,2018-08-02 13:30:40.686986+00,
5814,1948,4716,1,84.00,2018-08-02 13:30:40.686986+00,
5815,1948,12934,1,87.00,2018-08-02 13:30:40.686986+00,
5816,1949,15129,1,102.60,2018-08-02 13:30:40.686986+00,
5817,1950,3314,1,68.00,2018-08-02 13:30:40.686986+00,
5818,1950,18332,1,145.00,2018-08-02 13:30:40.686986+00,
5819,1951,11564,1,41.04,2018-08-02 13:30:40.686986+00,
5820,1951,7156,1,74.90,2018-08-02 13:30:40.686986+00,
5821,1951,2829,1,62.00,2018-08-02 13:30:40.686986+00,
5822,1952,11747,1,133.00,2018-08-02 13:30:40.686986+00,
5823,1952,4718,1,84.00,2018-08-02 13:30:40.686986+00,
5824,1952,13560,1,73.80,2018-08-02 13:30:40.686986+00,
5825,1952,6631,1,83.00,2018-08-02 13:30:40.686986+00,
5826,1953,8657,1,121.00,2018-08-02 13:30:40.686986+00,
5827,1953,7708,1,61.00,2018-08-02 13:30:40.686986+00,
5828,1954,4298,1,141.00,2018-08-02 13:30:40.686986+00,
5829,1954,5545,1,147.00,2018-08-02 13:30:40.686986+00,
5830,1954,8538,1,68.60,2018-08-02 13:30:40.686986+00,
5831,1955,2707,1,118.30,2018-08-02 13:30:40.686986+00,
5832,1956,11654,1,104.00,2018-08-02 13:30:40.686986+00,
5833,1956,5330,1,67.20,2018-08-02 13:30:40.686986+00,
5834,1956,1422,1,94.25,2018-08-02 13:30:40.686986+00,
5835,1957,10082,1,106.00,2018-08-02 13:30:40.686986+00,
5836,1957,9322,1,83.16,2018-08-02 13:30:40.686986+00,
5837,1957,2907,1,78.60,2018-08-02 13:30:40.686986+00,
5838,1957,16371,1,119.97,2018-08-02 13:30:40.686986+00,
5839,1957,12794,1,73.20,2018-08-02 13:30:40.686986+00,
5840,1958,7024,1,83.00,2018-08-02 13:30:40.686986+00,
5841,1958,2116,1,118.00,2018-08-02 13:30:40.686986+00,
5842,1959,17321,1,94.08,2018-08-02 13:30:40.686986+00,
5843,1960,7486,1,103.00,2018-08-02 13:30:40.686986+00,
5844,1961,1829,1,104.00,2018-08-02 13:30:40.686986+00,
5845,1961,11645,1,92.00,2018-08-02 13:30:40.686986+00,
5846,1961,16175,1,38.94,2018-08-02 13:30:40.686986+00,
5847,1961,7540,1,88.00,2018-08-02 13:30:40.686986+00,
5848,1962,6114,1,150.00,2018-08-02 13:30:40.686986+00,
5849,1962,3285,1,115.00,2018-08-02 13:30:40.686986+00,
5850,1963,9327,1,83.16,2018-08-02 13:30:40.686986+00,
5851,1963,10741,1,33.00,2018-08-02 13:30:40.686986+00,
5852,1964,11161,1,48.00,2018-08-02 13:30:40.686986+00,
5853,1964,11708,1,60.00,2018-08-02 13:30:40.686986+00,
5854,1964,18053,1,84.60,2018-08-02 13:30:40.686986+00,
5855,1965,18018,1,62.40,2018-08-02 13:30:40.686986+00,
5856,1966,3068,1,107.00,2018-08-02 13:30:40.686986+00,
5857,1966,15903,1,72.00,2018-08-02 13:30:40.686986+00,
5858,1966,16699,1,86.00,2018-08-02 13:30:40.686986+00,
5859,1966,14511,1,134.83,2018-08-02 13:30:40.686986+00,
5860,1967,7697,1,149.00,2018-08-02 13:30:40.686986+00,
5861,1967,14470,1,143.00,2018-08-02 13:30:40.686986+00,
5862,1967,2708,1,118.30,2018-08-02 13:30:40.686986+00,
5863,1967,17203,1,94.77,2018-08-02 13:30:40.686986+00,
5864,1968,5092,1,70.31,2018-08-02 13:30:40.686986+00,
5865,1968,5557,1,64.00,2018-08-02 13:30:40.686986+00,
5866,1968,11551,1,41.04,2018-08-02 13:30:40.686986+00,
5867,1968,17004,1,78.00,2018-08-02 13:30:40.686986+00,
5868,1969,15163,1,87.74,2018-08-02 13:30:40.686986+00,
5869,1969,1680,1,66.50,2018-08-02 13:30:40.686986+00,
5870,1969,12846,1,128.00,2018-08-02 13:30:40.686986+00,
5871,1970,7875,1,107.00,2018-08-02 13:30:40.686986+00,
5872,1971,4222,1,139.00,2018-08-02 13:30:40.686986+00,
5873,1971,1941,1,147.00,2018-08-02 13:30:40.686986+00,
5874,1971,3878,1,148.00,2018-08-02 13:30:40.686986+00,
5875,1972,16610,1,79.54,2018-08-02 13:30:40.686986+00,
5876,1972,12642,1,89.00,2018-08-02 13:30:40.686986+00,
5877,1973,4806,1,52.00,2018-08-02 13:30:40.686986+00,
5878,1973,8959,1,104.92,2018-08-02 13:30:40.686986+00,
5879,1973,6550,1,43.92,2018-08-02 13:30:40.686986+00,
5880,1973,14229,1,48.00,2018-08-02 13:30:40.686986+00,
5881,1974,17150,1,97.00,2018-08-02 13:30:40.686986+00,
5882,1974,8660,1,121.00,2018-08-02 13:30:40.686986+00,
5883,1974,16902,1,67.00,2018-08-02 13:30:40.686986+00,
5884,1974,2069,1,125.00,2018-08-02 13:30:40.686986+00,
5885,1975,9403,1,80.00,2018-08-02 13:30:40.686986+00,
5886,1975,15950,1,74.00,2018-08-02 13:30:40.686986+00,
5887,1976,3463,1,80.00,2018-08-02 13:30:40.686986+00,
5888,1976,11008,1,75.00,2018-08-02 13:30:40.686986+00,
5889,1976,10814,1,108.00,2018-08-02 13:30:40.686986+00,
5890,1976,9421,1,80.00,2018-08-02 13:30:40.686986+00,
5891,1977,7249,1,110.40,2018-08-02 13:30:40.686986+00,
5892,1977,4301,1,141.00,2018-08-02 13:30:40.686986+00,
5893,1977,3524,1,44.20,2018-08-02 13:30:40.686986+00,
5894,1977,2069,1,125.00,2018-08-02 13:30:40.686986+00,
5895,1977,4958,1,67.00,2018-08-02 13:30:40.686986+00,
5896,1978,1584,1,102.00,2018-08-02 13:30:40.686986+00,
5897,1978,16713,1,103.00,2018-08-02 13:30:40.686986+00,
5898,1978,12808,1,73.20,2018-08-02 13:30:40.686986+00,
5899,1978,11425,1,149.00,2018-08-02 13:30:40.686986+00,
5900,1978,8923,1,65.00,2018-08-02 13:30:40.686986+00,
5901,1979,13846,1,56.55,2018-08-02 13:30:40.686986+00,
5902,1979,13086,1,47.40,2018-08-02 13:30:40.686986+00,
5903,1979,14652,1,87.78,2018-08-02 13:30:40.686986+00,
5904,1979,1913,1,103.66,2018-08-02 13:30:40.686986+00,
5905,1979,13149,1,39.00,2018-08-02 13:30:40.686986+00,
5906,1980,2477,1,89.64,2018-08-02 13:30:40.686986+00,
5907,1980,7928,1,78.60,2018-08-02 13:30:40.686986+00,
5908,1980,14981,1,95.95,2018-08-02 13:30:40.686986+00,
5909,1981,3406,1,68.68,2018-08-02 13:30:40.686986+00,
5910,1982,8653,1,121.00,2018-08-02 13:30:40.686986+00,
5911,1982,3659,1,36.60,2018-08-02 13:30:40.686986+00,
5912,1983,2660,1,64.00,2018-08-02 13:30:40.686986+00,
5913,1983,8349,1,128.00,2018-08-02 13:30:40.686986+00,
5914,1983,17657,1,52.20,2018-08-02 13:30:40.686986+00,
5915,1983,5538,1,147.00,2018-08-02 13:30:40.686986+00,
5916,1984,4076,1,69.00,2018-08-02 13:30:40.686986+00,
5917,1984,12530,1,45.90,2018-08-02 13:30:40.686986+00,
5918,1984,7794,1,84.00,2018-08-02 13:30:40.686986+00,
5919,1985,4345,1,85.32,2018-08-02 13:30:40.686986+00,
5920,1985,7692,1,149.00,2018-08-02 13:30:40.686986+00,
5921,1986,4382,1,118.00,2018-08-02 13:30:40.686986+00,
5922,1986,15565,1,63.24,2018-08-02 13:30:40.686986+00,
5923,1986,6458,1,82.20,2018-08-02 13:30:40.686986+00,
5924,1986,13084,1,47.40,2018-08-02 13:30:40.686986+00,
5925,1986,4059,1,62.00,2018-08-02 13:30:40.686986+00,
5926,1987,11678,1,59.00,2018-08-02 13:30:40.686986+00,
5927,1987,13512,1,148.00,2018-08-02 13:30:40.686986+00,
5928,1987,16336,1,61.00,2018-08-02 13:30:40.686986+00,
5929,1987,4504,1,116.00,2018-08-02 13:30:40.686986+00,
5930,1988,13278,1,52.00,2018-08-02 13:30:40.686986+00,
5931,1988,3071,1,107.00,2018-08-02 13:30:40.686986+00,
5932,1988,17916,1,83.70,2018-08-02 13:30:40.686986+00,
5933,1988,1767,1,100.00,2018-08-02 13:30:40.686986+00,
5934,1989,7372,1,52.92,2018-08-02 13:30:40.686986+00,
5935,1989,10297,1,90.00,2018-08-02 13:30:40.686986+00,
5936,1989,9494,1,137.00,2018-08-02 13:30:40.686986+00,
5937,1989,5343,1,123.00,2018-08-02 13:30:40.686986+00,
5938,1990,2880,1,35.51,2018-08-02 13:30:40.686986+00,
5939,1990,5624,1,130.00,2018-08-02 13:30:40.686986+00,
5940,1990,14858,1,104.37,2018-08-02 13:30:40.686986+00,
5941,1990,13732,1,78.39,2018-08-02 13:30:40.686986+00,
5942,1990,10838,1,108.30,2018-08-02 13:30:40.686986+00,
5943,1991,813,1,143.00,2018-08-02 13:30:40.686986+00,
5944,1991,17656,1,52.20,2018-08-02 13:30:40.686986+00,
5945,1992,18199,1,109.98,2018-08-02 13:30:40.686986+00,
5946,1993,7129,1,101.00,2018-08-02 13:30:40.686986+00,
5947,1993,17943,1,56.09,2018-08-02 13:30:40.686986+00,
5948,1993,10775,1,83.82,2018-08-02 13:30:40.686986+00,
5949,1994,11548,1,41.04,2018-08-02 13:30:40.686986+00,
5950,1995,9823,1,92.22,2018-08-02 13:30:40.686986+00,
5951,1995,9774,1,107.00,2018-08-02 13:30:40.686986+00,
5952,1996,6020,1,92.00,2018-08-02 13:30:40.686986+00,
5953,1996,14840,1,57.00,2018-08-02 13:30:40.686986+00,
5954,1997,6488,1,115.00,2018-08-02 13:30:40.686986+00,
5955,1997,11364,1,111.60,2018-08-02 13:30:40.686986+00,
5956,1998,13658,1,122.00,2018-08-02 13:30:40.686986+00,
5957,1998,14322,1,92.56,2018-08-02 13:30:40.686986+00,
5958,1998,16849,1,45.60,2018-08-02 13:30:40.686986+00,
